cost/projected_total_usd,_step,cost/per_hour,cost/spent_usd,_runtime,cost/budget_pct_used,cost/hours_elapsed,_timestamp,train/global_step,train/entropy,train/rewards/accuracies,train/mean_token_accuracy,train/logps/rejected,train/num_tokens,train/logits/rejected,train/loss,train/grad_norm,train/rewards/margins,train/learning_rate,train/epoch,train/logps/chosen,train/rewards/chosen,train/logits/chosen,train/rewards/rejected
1.5841292320859843,145,3,0.9452622989813486,1134.451488023,0.07920646160429923,0.3150874329937829,1778108442.873856,145,1.4119770646095275,0.5,0.23825913164764642,-266.6715679168701,976961.0,0.7942143869398268,0.9332934379577636,594.099609375,-0.023456012457609178,2.1409713259040628e-07,0.5982465188241362,-273.0248821258545,0.6284039035905152,0.9897296417042776,0.6518599171191454
1.5839939003774564,146,3,0.9517000389099121,1149.857429531,0.07919969501887282,0.317233346303304,1778108450.59854,145,,,,,,,,,,,,,,,
1.5837998316239337,147,3,0.9581011327107747,1157.585507128,0.07918999158119668,0.3193670442369249,1778108458.279843,145,,,,,,,,,,,,,,,
1.5836723176128156,148,3,0.964541164636612,1165.078702289,0.07918361588064077,0.3215137215455373,1778108466.0078773,145,,,,,,,,,,,,,,,
1.5832273046402323,149,3,0.9707854666312535,1172.952814695,0.07916136523201162,0.3235951555437512,1778108473.5010538,145,,,,,,,,,,,,,,,
1.5833024976611139,150,3,0.9773472207784653,1172.953709829,0.0791651248830557,0.32578240692615507,1778108481.375767,150,1.421250382065773,0.5,0.2653251750394702,-258.1492321014404,1009786.0,0.8232778991448699,1.0867643356323242,110.27239227294922,-0.2783127434551716,1.9637872463712362e-07,0.6188757091284167,-281.3419471740723,0.8404372613877058,1.1148239443145083,1.1187500124273355
1.5833298448339994,151,3,0.9838798624277115,1188.608448652,0.07916649224169997,0.3279599541425705,1778108489.214313,150,,,,,,,,,,,,,,,
1.5833265820459317,152,3,0.9903935821851095,1196.37505086,0.07916632910229658,0.33013119406170316,1778108497.030781,150,,,,,,,,,,,,,,,
1.5832574407843982,153,3,0.9968657960494359,1204.055092517,0.0791628720392199,0.3322885986831453,1778108504.7974422,150,,,,,,,,,,,,,,,
1.583075292961938,154,3,1.0032658235232035,1211.860694474,0.0791537646480969,0.33442194117440116,1778108512.477476,150,,,,,,,,,,,,,,,
1.58305963696972,155,3,1.00977055033048,1211.861284346,0.079152981848486,0.33659018344349334,1778108520.2836654,155,1.4045402884483338,0.525,0.24413190092891454,-264.9373382568359,1043484.0,0.6241949616987184,0.9497776031494141,957.6310424804688,-0.04047660194337368,1.7893859284058378e-07,0.6395048994326973,-272.2820827484131,-0.5267143173143267,0.9402072068375166,-0.4862377181183547
1.5828128838768372,156,3,1.0161267896493276,1227.109338705,0.07914064419384187,0.3387089298831092,1778108527.9106364,155,,,,,,,,,,,,,,,
1.5825609140487233,157,3,1.0224776275952656,1234.874675853,0.07912804570243617,0.34082587586508856,1778108535.5316434,155,,,,,,,,,,,,,,,
1.5824972025691708,158,3,1.0289487983783085,1242.714433871,0.07912486012845854,0.34298293279276953,1778108543.2970452,155,,,,,,,,,,,,,,,
1.5825290477500773,159,3,1.0354819695154827,1250.293905144,0.07912645238750386,0.34516065650516087,1778108551.136849,155,,,,,,,,,,,,,,,
1.5822308916449548,160,3,1.0417981179555258,1250.294802105,0.07911154458224774,0.3472660393185086,1778108558.7168446,160,1.4128629863262177,0.5,0.25518499631434677,-266.47616081237794,1076461.0,0.8324985227342694,1.0489954948425293,2111.13818359375,-0.11353451535105705,1.6186724554503237e-07,0.6601340897369778,-288.00771102905276,-0.9819554400630295,0.9659576326467849,-0.8684209266677498
1.5825903728289634,161,3,1.048547530968984,1266.225581832,0.07912951864144817,0.349515843656328,1778108566.8155286,160,,,,,,,,,,,,,,,
1.5826117601990701,162,3,1.05507450679938,1273.917529025,0.07913058800995351,0.35169150226646,1778108574.64789,160,,,,,,,,,,,,,,,
1.5824584399995631,163,3,1.061484467983246,1281.576934601,0.07912292199997815,0.3538281559944153,1778108582.3398504,160,,,,,,,,,,,,,,,
1.5822668567118123,164,3,1.067867343624433,1289.423331989,0.07911334283559061,0.3559557812081443,1778108589.999292,160,,,,,,,,,,,,,,,
1.582306540034034,165,3,1.0744056753317515,1289.423789329,0.07911532700170171,0.3581352251105838,1778108597.8457694,165,1.4147735685110092,0.6,0.26178840044885876,-246.39341087341307,1110259.0,0.8264482143207339,1.0713645935058593,578.6788940429688,-0.16776675060391427,1.4525327722875568e-07,0.6807632800412584,-278.51548233032224,-0.023800361552275717,1.264368574121379,0.14396639256738125
1.5821641045629262,166,3,1.0808199232816698,1304.759202129,0.07910820522814632,0.36027330776055655,1778108605.542422,165,,,,,,,,,,,,,,,
1.5819531420176618,167,3,1.0871859041849774,1312.832260438,0.07909765710088308,0.36239530139499243,1778108613.1815674,165,,,,,,,,,,,,,,,
1.5822676297277214,168,3,1.0939134230216345,1320.619886264,0.07911338148638608,0.36463780767387816,1778108621.2545948,165,,,,,,,,,,,,,,,
1.5822364487027274,169,3,1.1004031268755594,1328.418223016,0.07911182243513637,0.3668010422918532,1778108629.0422363,165,,,,,,,,,,,,,,,
1.5822183181748672,170,3,1.1069017040729523,1328.418825811,0.07911091590874336,0.3689672346909841,1778108636.8411517,170,1.4937677353620529,0.525,0.26423749327659607,-253.09815979003906,1143975.0,0.9140992091327036,1.3038914680480957,15073.5029296875,-0.4985179003328085,1.2918290872891236e-07,0.701392470345539,-259.8363838195801,-0.40887928202282636,1.1709446565532209,0.08963860175572336
1.5822298178861014,171,3,1.1134209829568862,1343.794798969,0.07911149089430507,0.37114032765229543,1778108644.6636593,170,,,,,,,,,,,,,,,
1.5819237085137257,172,3,1.1197155467669169,1351.720250334,0.07909618542568629,0.3732385155889723,1778108652.2171388,170,,,,,,,,,,,,,,,
1.5820566928765676,173,3,1.1263201969861985,1359.66966412,0.07910283464382838,0.37544006566206617,1778108660.1427207,170,,,,,,,,,,,,,,,
1.5822157180925895,174,3,1.1329445882638296,1367.475329425,0.07911078590462949,0.3776481960879432,1778108668.091993,170,,,,,,,,,,,,,,,
1.5822067251409804,175,3,1.1394492876529694,1367.475716342,0.07911033625704901,0.37981642921765646,1778108675.8981066,175,1.393623386323452,0.6,0.2625845555216074,-259.37414360046387,1177601.0,0.36790344453949364,0.7659943580627442,1450.1683349609375,0.3283349759876728,1.1373953978475353e-07,0.7220216606498195,-275.22426681518556,-0.26004885518923404,0.9151799000103648,-0.5883838303387166
1.5825050648437304,176,3,1.1461765078703563,1383.263695782,0.07912525324218651,0.3820588359567854,1778108683.9702983,175,,,,,,,,,,,,,,,
1.5823917860802956,177,3,1.1526063627004624,1390.970933525,0.07911958930401478,0.3842021209001541,1778108691.6861167,175,,,,,,,,,,,,,,,
1.5822700392630664,178,3,1.1590290822585425,1398.741067919,0.07911350196315332,0.38634302741951415,1778108699.3933825,175,,,,,,,,,,,,,,,
1.582220583268384,179,3,1.1655040510495502,1406.76828533,0.07911102916341921,0.3885013503498501,1778108707.163347,175,,,,,,,,,,,,,,,
1.5824611445367338,180,3,1.1721934403975804,1406.769093798,0.0791230572268367,0.39073114679919346,1778108715.1912146,180,1.3816936627030372,0.55,0.2706532346084714,-258.7390769958496,1211548.0,0.922092664541425,0.8794423103332519,757.1460571289062,-0.08918627053499222,9.900331622138063e-08,0.7426508509541001,-276.8229690551758,-0.14465316981077195,1.1276195516867635,-0.055466901045292616
1.582389175085073,181,3,1.1786520193020502,1422.087948842,0.07911945875425365,0.3928840064340168,1778108722.9409015,180,,,,,,,,,,,,,,,
1.582116746031321,182,3,1.1849598673979442,1429.80623442,0.07910583730156605,0.3949866224659814,1778108730.5103278,180,,,,,,,,,,,,,,,
1.58201216340065,183,3,1.1913918761412303,1437.596645713,0.0791006081700325,0.3971306253804101,1778108738.2287526,180,,,,,,,,,,,,,,,
1.581987779846658,184,3,1.1978837509950002,1445.411131982,0.07909938899233289,0.3992945836650001,1778108746.0189846,180,,,,,,,,,,,,,,,
1.5819901772318659,185,3,1.2043958139419555,1445.412409346,0.0790995088615933,0.4014652713139852,1778108753.8343942,185,1.4018320918083191,0.6,0.2575210653245449,-249.16168937683105,1244923.0,0.8742983347866211,1.0230093002319336,178.9346923828125,-0.19388836957514285,8.505071402020892e-08,0.7632800412583806,-272.3709518432617,0.16055797247681766,1.1099454654304033,0.35444635059684515
1.5817913286532126,186,3,1.21075385649999,1460.94666437,0.07908956643266063,0.40358461883332997,1778108761.4631166,185,,,,,,,,,,,,,,,
1.5818938778109728,187,3,1.2173422022660572,1468.728481334,0.07909469389054864,0.40578073408868576,1778108769.3691273,185,,,,,,,,,,,,,,,
1.5818614588075497,188,3,1.22382697224617,1476.904802036,0.07909307294037748,0.40794232408205666,1778108777.1508572,185,,,,,,,,,,,,,,,
1.5822520647730147,189,3,1.2306404948234557,1484.825037468,0.07911260323865074,0.4102134982744853,1778108785.3270822,185,,,,,,,,,,,,,,,
1.582365750234378,190,3,1.2372407100598017,1484.825633545,0.0791182875117189,0.4124135700199339,1778108793.2479892,190,1.4716328173875808,0.575,0.2675323873758316,-255.24837760925294,1278990.0,0.9913832912730041,1.2408013343811035,15991.845703125,-0.4861080788075924,7.195414243467029e-08,0.7839092315626611,-272.9958950042725,0.5228239446878433,1.1308080269944627,1.0089320266852155
1.5822974919086976,191,3,1.243698851664861,1500.282759105,0.07911487459543488,0.41456628388828703,1778108800.9971085,190,,,,,,,,,,,,,,,
1.5821860215906054,192,3,1.250122288664182,1508.194356612,0.07910930107953026,0.41670742955472734,1778108808.7052317,190,,,,,,,,,,,,,,,
1.5822890466698711,193,3,1.2567151687542597,1516.213650758,0.07911445233349355,0.41890505625141994,1778108816.6166894,190,,,,,,,,,,,,,,,
1.58250365055099,194,3,1.2633979761600496,1524.081305168,0.07912518252754949,0.4211326587200165,1778108824.6360564,190,,,,,,,,,,,,,,,
1.5825584731743885,195,3,1.2699543303251266,1524.081805924,0.07912792365871943,0.42331811010837556,1778108832.5041842,195,1.411373808979988,0.625,0.2628050372004509,-261.9761707305908,1313007.0,1.100626915206699,0.6786713600158691,226.5044708251953,0.34732647631317376,5.978156821084987e-08,0.8045384218669417,-268.09065437316895,0.9832799632451497,1.2487670783746356,0.6359534897841513
1.582607974914872,196,3,1.2765068439642588,1539.754146494,0.07913039874574361,0.4255022813214196,1778108840.3666992,195,,,,,,,,,,,,,,,
1.5826022057333573,197,3,1.2830149569114049,1547.633923935,0.07913011028666787,0.42767165230380166,1778108848.1764457,195,,,,,,,,,,,,,,,
1.5826682500134814,198,3,1.289581537048022,1555.447241044,0.07913341250067407,0.42986051234934064,1778108856.0563293,195,,,,,,,,,,,,,,,
1.5826658394378634,199,3,1.2960926010211309,1563.315624193,0.07913329197189317,0.43203086700704363,1778108863.8696098,195,,,,,,,,,,,,,,,
1.582719154778123,200,3,1.302649510105451,1563.316017492,0.07913595773890614,0.43421650336848366,1778108871.7384245,200,1.483380064368248,0.525,0.25289405453950164,-259.86901435852053,1346962.0,1.149239372137955,1.2065849304199219,1020.12646484375,-0.46838751807808876,4.859616286322094e-08,0.8251676121712223,-287.10438537597656,-1.3184875844977797,1.2526540792145524,-0.8501000817865133
1.584450779477162,201,3,1.3105950891971587,1580.823809062,0.0792225389738581,0.4368650297323863,1778108881.272596,200,,,,,,,,,,,,,,,
1.5846002304908071,202,3,1.3172396977742513,1588.748753986,0.07923001152454036,0.4390798992580838,1778108889.2461236,200,,,,,,,,,,,,,,,
1.584699805646107,203,3,1.3238438705603282,1596.573248815,0.07923499028230535,0.44128129018677603,1778108897.1711311,200,,,,,,,,,,,,,,,
1.5846986088857933,204,3,1.3303642642498017,1604.217312419,0.07923493044428966,0.4434547547499339,1778108904.995606,200,,,,,,,,,,,,,,,
1.5845191822197378,205,3,1.3367342895269394,1604.218141107,0.0792259591109869,0.4455780965089798,1778108912.6402595,205,1.4059392273426057,0.525,0.2772835411131382,-245.9230770111084,1380538.0,0.8405599589018179,1.11846981048584,130.9544677734375,-0.21976851541548967,3.845597483600049e-08,0.8457968024755028,-279.3086627960205,-0.4311125519685447,1.1374632605027397,-0.21134402230381966
1.5845064313058712,206,3,1.343244135181109,1619.921433294,0.07922532156529355,0.4477480450603697,1778108920.4514463,205,,,,,,,,,,,,,,,
1.5845724109722221,207,3,1.349820942680041,1627.70469285,0.0792286205486111,0.44994031422668035,1778108928.343617,205,,,,,,,,,,,,,,,
1.5845318817175353,208,3,1.3563071250915528,1635.423792322,0.07922659408587678,0.4521023750305176,1778108936.1270413,205,,,,,,,,,,,,,,,
1.5844293912632044,209,3,1.3627396821975708,1643.2875915,0.07922146956316022,0.4542465607325236,1778108943.8461087,205,,,,,,,,,,,,,,,
1.5844675311786791,210,3,1.3692929281791053,1643.288479761,0.07922337655893395,0.45643097605970173,1778108951.710635,210,1.4236561179161071,0.675,0.2437130192294717,-261.01465263366697,1414627.0,0.9590692278204465,0.9462261199951172,734.6152954101562,-0.028055019304156305,2.9413628251493934e-08,0.8664259927797834,-274.8684677124023,-0.4543599523603916,0.9680709498085088,-0.42630493495380506
1.584460406424875,211,3,1.375807184179624,1658.819071862,0.07922302032124375,0.4586023947265413,1778108959.527115,210,,,,,,,,,,,,,,,
1.5843551309969064,212,3,1.3822357521454494,1666.872491755,0.07921775654984532,0.46074525071514977,1778108967.2413907,210,,,,,,,,,,,,,,,
1.5845733750957838,213,3,1.388947032491366,1674.692630545,0.07922866875478918,0.4629823441637887,1778108975.2949224,210,,,,,,,,,,,,,,,
1.584568758049858,214,3,1.395463844537735,1682.226708173,0.0792284379024929,0.46515461484591164,1778108983.115111,210,,,,,,,,,,,,,,,
1.5842945929044903,215,3,1.401742129524549,1682.227192832,0.07921472964522451,0.46724737650818293,1778108990.649532,215,1.403616578876972,0.475,0.25282996259629725,-266.0141208648682,1448337.0,0.5460153846654205,1.2096968650817872,888.1808471679688,-0.48437937404960396,2.1516049808822935e-08,0.887055183084064,-278.36587142944336,-0.8242006989195942,1.1074951058225997,-0.3398213213775307
1.5843078330159188,216,3,1.4082736293474833,1697.869927208,0.07921539165079594,0.46942454311582776,1778108998.4868417,215,,,,,,,,,,,,,,,
1.5842907268550537,217,3,1.4147781387964884,1705.627429005,0.07921453634275268,0.4715927129321628,1778109006.2922587,215,,,,,,,,,,,,,,,
1.584229180640584,218,3,1.4212426394224167,1713.343113243,0.0792114590320292,0.4737475464741389,1778109014.0496578,215,,,,,,,,,,,,,,,
1.5841297508102572,219,3,1.4276724914709726,1720.857881868,0.07920648754051285,0.4758908304903242,1778109021.7654738,215,,,,,,,,,,,,,,,
1.5838462113521314,220,3,1.4339348415533701,1720.85831904,0.07919231056760657,0.47797828051779007,1778109029.2807503,220,1.4080666527152061,0.45,0.24867550879716874,-261.71837387084963,1481573.0,0.8229936685566068,1.0107096672058105,167.76589965820312,-0.255196045152843,1.4804225250339281e-08,0.9076843733883445,-273.4039710998535,-0.21248682467266916,0.9648973112192204,0.04270921908318996
1.58409747592734,221,3,1.4406812435388565,1736.883648673,0.079204873796367,0.4802270811796188,1778109037.3759892,220,,,,,,,,,,,,,,,
1.5841953859941378,222,3,1.4472896118958791,1744.647402248,0.0792097692997069,0.4824298706319597,1778109045.3060215,220,,,,,,,,,,,,,,,
1.584141412919947,223,3,1.453759403626124,1752.636115158,0.07920707064599734,0.4845864678753747,1778109053.0697746,220,,,,,,,,,,,,,,,
1.584291256924293,224,3,1.4604166318972907,1760.54045066,0.07921456284621464,0.48680554396576353,1778109061.0584393,220,,,,,,,,,,,,,,,
1.5843638922929764,225,3,1.467003603974978,1760.541497331,0.07921819461464882,0.4890012013249927,1778109068.9635315,225,1.4372386157512664,0.55,0.2791658367961645,-252.11007652282714,1515907.0,1.073174560961216,0.8018272399902344,288.4360046386719,0.1645594905363396,9.312986659581301e-09,0.9283135636926251,-262.7663005828857,0.5363988071272615,1.3443084510296748,0.371839309472125
1.5844194118586261,226,3,1.4735752554734547,1776.629880921,0.0792209705929313,0.49119175182448493,1778109076.8487942,225,,,,,,,,,,,,,,,
1.5847577023952546,227,3,1.4804115162293117,1784.624599612,0.07923788511976272,0.49347050540977055,1778109085.0523367,225,,,,,,,,,,,,,,,
1.58490751493134,228,3,1.487073717713356,1792.30467812,0.07924537574656701,0.49569123923778535,1778109093.046945,225,,,,,,,,,,,,,,,
1.5847779339551924,229,3,1.4934738554557163,1800.198340591,0.07923889669775962,0.4978246184852388,1778109100.7271094,225,,,,,,,,,,,,,,,
1.5848373300277665,230,3,1.5000517938534417,1800.198992842,0.07924186650138833,0.5000172646178139,1778109108.6213126,230,1.436549350619316,0.575,0.2731892382726073,-254.62239532470704,1550292.0,1.057281297984014,0.9031142234802246,143.19248962402344,-0.12268100790679455,5.070831694623135e-09,0.9489427539969056,-269.73697700500486,-0.0026705220341682436,1.0731370642823779,0.12001048345118762
1.58468141455929,231,3,1.5064255422353745,1815.538412784,0.07923407072796451,0.5021418474117915,1778109116.2691371,230,,,,,,,,,,,,,,,
1.584564574448199,232,3,1.51283531387647,1823.590573764,0.07922822872240995,0.5042784379588233,1778109123.9608607,230,,,,,,,,,,,,,,,
1.5847619268310942,233,3,1.5195453866322837,1831.488075293,0.07923809634155471,0.5065151288774279,1778109132.012945,230,,,,,,,,,,,,,,,
1.584823889892835,234,3,1.526126708785693,1839.19848063,0.07924119449464175,0.5087089029285643,1778109139.910543,230,,,,,,,,,,,,,,,
1.5847239271858904,235,3,1.532551946043968,1839.198945684,0.07923619635929452,0.5108506486813227,1778109147.6213553,235,1.4008742988109588,0.6,0.2537002520635724,-265.3398723602295,1583989.0,0.7440053947291964,0.8116559982299805,17577.763671875,0.14234067932702602,2.0997756949353297e-09,0.9695719443011862,-267.4843070983887,0.09790472420863808,1.0078674725835723,-0.044435955362860116
1.5846404937465313,236,3,1.5389924136797588,1855.07722101,0.07923202468732655,0.5129974712265862,1778109155.3493817,235,,,,,,,,,,,,,,,
1.5849179911009872,237,3,1.5457842135429383,1862.94244119,0.07924589955504936,0.5152614045143128,1778109163.499548,235,,,,,,,,,,,,,,,
1.5849508022811234,238,3,1.552338645855586,1870.513762735,0.07924754011405616,0.5174462152851953,1778109171.3648543,235,,,,,,,,,,,,,,,
1.584734137948587,239,3,1.5586479792992276,1878.339082758,0.07923670689742936,0.5195493264330758,1778109178.9360611,235,,,,,,,,,,,,,,,
1.5847336557805538,240,3,1.5651690427462261,1878.339532991,0.0792366827890277,0.521723014248742,1778109186.761946,240,1.4106710880994797,0.35,0.27261504232883454,-252.9762477874756,1617816.0,0.7393963293592685,1.2754143714904784,295.11212158203125,-0.6656150478869677,4.152374292708538e-10,0.9902011346054668,-270.7141906738281,-0.7212263572029769,1.0473846598313075,-0.05561131732538342
1.5849348247521151,241,3,1.5718900936841964,1894.265409022,0.07924674123760576,0.5239633645613988,1778109194.8265955,240,,,,,,,,,,,,,,,
1.584963524952408,242,3,1.5784410413106285,1896.993781416,0.0792481762476204,0.5261470137702094,1778109202.6877341,240,,,,,,,,,,,,,,,
1.5807144741217296,243,3,1.5807144741217296,1898.727382066,0.07903572370608648,0.5269048247072432,1778109207.14838,243,1.3902063150154917,0.8421052631578947,0.24769680280434458,-248.4692198100843,1633850.0,0.9483284828757111,,,0.632753921182532,,1.0,-271.03791728772615,1.0280298822020228,0.8201823023248458,0.3952759719012599
